Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,,24,16:30 - 16:44,Cashier,36.65,8,4.58,8,4.58,8,4.58,1.0,1.0
,,,24,16:45 - 16:59,Cashier,55.66,13,4.28,13,4.28,13,4.28,1.0,1.0
,,,24,16:45 - 16:59,Tab,15.0,1,15.0,1,15.0,1,15.0,1.0,1.0
,,,24,16:45 - 16:59,---,70.66,14,5.05,14,5.05,14,5.05,1.0,1.0
,,,24,17:00 - 17:14,Cashier,69.19,14,4.94,14,4.94,14,4.94,1.0,1.0
,,,24,17:15 - 17:29,Cashier,51.85,8,6.48,8,6.48,8,6.48,1.0,1.0
,,,24,17:30 - 17:44,Cashier,79.72,12,6.64,12,6.64,12,6.64,1.0,1.0
,,,24,17:45 - 17:59,Cashier,65.64,12,5.47,12,5.47,12,5.47,1.0,1.0
,,,24,18:00 - 18:14,Cashier,7.25,2,3.63,2,3.63,2,3.63,1.0,1.0
,,,24,---,---,3407.96,551,6.19,551,6.19,551,6.19,1.0,1.0
,,,25,07:45 - 07:59,Cashier,13.79,2,6.89,2,6.89,2,6.89,1.0,1.0
,,,25,08:00 - 08:14,Cashier,12.8,2,6.4,2,6.4,2,6.4,1.0,1.0
,,,25,08:15 - 08:29,Cashier,5.19,2,2.6,2,2.6,2,2.6,1.0,1.0
,,,25,08:30 - 08:44,Cashier,16.4,4,4.1,4,4.1,4,4.1,1.0,1.0
,,,25,08:45 - 08:59,Cashier,27.78,5,5.56,5,5.56,5,5.56,1.0,1.0
,,,25,09:00 - 09:14,Cashier,50.26,7,7.18,7,7.18,7,7.18,1.0,1.0
,,,25,09:15 - 09:29,Cashier,51.53,7,7.36,7,7.36,7,7.36,1.0,1.0
,,,25,09:30 - 09:44,Cashier,57.04,9,6.34,9,6.34,9,6.34,1.0,1.0
,,,25,09:45 - 09:59,Cashier,65.31,7,9.33,7,9.33,7,9.33,1.0,1.0
,,,25,10:00 - 10:14,Cashier,36.7,6,6.12,6,6.12,6,6.12,1.0,1.0
,,,25,10:15 - 10:29,Cashier,19.38,5,3.88,5,3.88,5,3.88,1.0,1.0
,,,25,10:30 - 10:44,Cashier,63.51,7,9.07,7,9.07,7,9.07,1.0,1.0
,,,25,10:45 - 10:59,Cashier,26.64,4,6.66,4,6.66,4,6.66,1.0,1.0
,,,25,11:00 - 11:14,Cashier,36.28,5,7.26,5,7.26,5,7.26,1.0,1.0
,,,25,11:15 - 11:29,Cashier,50.52,7,7.22,7,7.22,7,7.22,1.0,1.0
,,,25,11:30 - 11:44,Cashier,63.27,7,9.04,7,9.04,7,9.04,1.0,1.0
,,,25,11:45 - 11:59,Cashier,27.66,5,5.53,5,5.53,5,5.53,1.0,1.0
,,,25,12:00 - 12:14,Cashier,49.02,8,6.13,8,6.13,8,6.13,1.0,1.0
,,,25,12:15 - 12:29,Cashier,56.12,8,7.01,8,7.01,8,7.01,1.0,1.0
,,,25,12:15 - 12:29,Tab,7.99,1,7.99,1,7.99,1,7.99,1.0,1.0
,,,25,12:15 - 12:29,---,64.11,9,7.12,9,7.12,9,7.12,1.0,1.0
,,,25,12:30 - 12:44,Cashier,76.48,9,8.5,9,8.5,9,8.5,1.0,1.0
,,,25,12:30 - 12:44,Tab,7.99,1,7.99,1,7.99,1,7.99,1.0,1.0
,,,25,12:30 - 12:44,---,84.47,10,8.45,10,8.45,10,8.45,1.0,1.0
,,,25,12:45 - 12:59,Cashier,53.16,9,5.91,9,5.91,9,5.91,1.0,1.0
,,,25,13:00 - 13:14,Cashier,46.55,7,6.65,7,6.65,7,6.65,1.0,1.0
,,,25,13:15 - 13:29,Cashier,95.14,13,7.32,13,7.32,13,7.32,1.0,1.0
,,,25,13:15 - 13:29,Tab,15.49,2,7.75,2,7.75,2,7.75,1.0,1.0
,,,25,13:15 - 13:29,---,110.63,15,7.38,15,7.38,15,7.38,1.0,1.0
,,,25,13:30 - 13:44,Cashier,113.11,16,7.07,16,7.07,16,7.07,1.0,1.0
,,,25,13:45 - 13:59,Cashier,75.35,13,5.8,13,5.8,13,5.8,1.0,1.0
,,,25,14:00 - 14:14,Cashier,24.79,5,4.96,5,4.96,5,4.96,1.0,1.0
,,,25,14:15 - 14:29,Cashier,33.3,7,4.76,6,5.55,7,4.76,0.86,0.86
,,,25,14:30 - 14:44,Cashier,31.19,7,4.46,7,4.46,7,4.46,1.0,1.0
,,,25,14:45 - 14:59,Cashier,18.59,5,3.72,5,3.72,5,3.72,1.0,1.0
,,,25,15:00 - 15:14,Cashier,9.62,2,4.81,2,4.81,2,4.81,1.0,1.0
,,,25,---,---,1337.95,204,6.56,203,6.59,204,6.56,1.0,1.0
,,,28,07:30 - 07:44,Cashier,13.59,2,6.79,2,6.79,2,6.79,1.0,1.0
,,,28,07:45 - 07:59,Cashier,29.78,5,5.96,5,5.96,5,5.96,1.0,1.0
,,,28,08:00 - 08:14,Cashier,8.25,3,2.75,3,2.75,3,2.75,1.0,1.0
,,,28,08:15 - 08:29,Cashier,47.14,10,4.71,10,4.71,10,4.71,1.0,1.0
,,,28,08:30 - 08:44,Cashier,4.29,1,4.29,1,4.29,1,4.29,1.0,1.0
,,,28,08:45 - 08:59,Cashier,6.8,2,3.4,2,3.4,2,3.4,1.0,1.0
,,,28,09:00 - 09:14,Cashier,42.35,4,10.59,4,10.59,4,10.59,1.0,1.0
,,,28,09:15 - 09:29,Cashier,75.43,15,5.03,15,5.03,15,5.03,1.0,1.0
,,,28,09:30 - 09:44,Cashier,30.44,6,5.07,6,5.07,6,5.07,1.0,1.0
,,,28,09:45 - 09:59,Cashier,126.22,19,6.64,19,6.64,19,6.64,1.0,1.0
,,,28,10:00 - 10:14,Cashier,71.99,13,5.54,13,5.54,13,5.54,1.0,1.0
,,,28,10:15 - 10:29,Cashier,93.51,15,6.23,15,6.23,15,6.23,1.0,1.0
,,,28,10:30 - 10:44,Cashier,111.94,12,9.33,12,9.33,12,9.33,1.0,1.0
,,,28,10:45 - 10:59,Cashier,51.16,7,7.31,7,7.31,7,7.31,1.0,1.0
,,,28,10:45 - 10:59,Tab,7.99,1,7.99,1,7.99,1,7.99,1.0,1.0
,,,28,10:45 - 10:59,---,59.15,8,7.39,8,7.39,8,7.39,1.0,1.0
,,,28,11:00 - 11:14,Cashier,37.18,9,4.13,9,4.13,9,4.13,1.0,1.0
,,,28,11:00 - 11:14,Tab,7.99,1,7.99,1,7.99,1,7.99,1.0,1.0
,,,28,11:00 - 11:14,---,45.17,10,4.52,10,4.52,10,4.52,1.0,1.0
,,,28,11:15 - 11:29,Cashier,109.84,14,7.85,14,7.85,14,7.85,1.0,1.0
,,,28,11:30 - 11:44,Cashier,115.23,17,6.78,17,6.78,17,6.78,1.0,1.0
,,,28,11:45 - 11:59,Cashier,163.26,19,8.59,19,8.59,19,8.59,1.0,1.0
,,,28,12:00 - 12:14,Cashier,81.57,12,6.8,11,7.42,12,6.8,0.92,0.92
,,,28,12:15 - 12:29,Cashier,205.5,28,7.34,27,7.61,28,7.34,0.96,0.96
,,,28,12:30 - 12:44,Cashier,132.24,14,9.45,14,9.45,14,9.45,1.0,1.0
,,,28,12:45 - 12:59,Cashier,88.51,11,8.05,11,8.05,11,8.05,1.0,1.0
,,,28,13:00 - 13:14,Cashier,139.36,21,6.64,21,6.64,21,6.64,1.0,1.0
,,,28,13:00 - 13:14,Tab,7.5,1,7.5,1,7.5,1,7.5,1.0,1.0
,,,28,13:00 - 13:14,---,146.86,22,6.68,22,6.68,22,6.68,1.0,1.0
,,,28,13:15 - 13:29,Cashier,183.62,26,7.06,26,7.06,26,7.06,1.0,1.0
,,,28,13:30 - 13:44,Cashier,86.74,12,7.23,11,7.89,12,7.23,0.92,0.92
,,,28,13:45 - 13:59,Cashier,69.35,9,7.71,8,8.67,9,7.71,0.89,0.89
,,,28,14:00 - 14:14,Cashier,88.42,14,6.32,14,6.32,14,6.32,1.0,1.0
,,,28,14:15 - 14:29,Cashier,124.58,16,7.79,16,7.79,16,7.79,1.0,1.0
,,,28,14:30 - 14:44,Cashier,57.99,10,5.8,10,5.8,10,5.8,1.0,1.0
,,,28,14:45 - 14:59,Cashier,143.12,18,7.95,18,7.95,18,7.95,1.0,1.0
,,,28,15:00 - 15:14,Cashier,115.75,18,6.43,18,6.43,18,6.43,1.0,1.0
,,,28,15:15 - 15:29,Cashier,168.24,25,6.73,25,6.73,25,6.73,1.0,1.0
,,,28,15:30 - 15:44,Cashier,62.79,7,8.97,7,8.97,7,8.97,1.0,1.0
,,,28,15:45 - 15:59,Cashier,18.79,3,6.26,3,6.26,3,6.26,1.0,1.0
,,,28,16:00 - 16:14,Cashier,40.07,7,5.72,7,5.72,7,5.72,1.0,1.0
,,,28,16:15 - 16:29,Cashier,64.81,9,7.2,9,7.2,9,7.2,1.0,1.0
,,,28,16:30 - 16:44,Cashier,79.5,15,5.3,15,5.3,15,5.3,1.0,1.0
,,,28,16:45 - 16:59,Cashier,19.15,4,4.79,4,4.79,4,4.79,1.0,1.0
,,,28,17:00 - 17:14,Cashier,97.49,13,7.5,13,7.5,13,7.5,1.0,1.0
,,,28,17:15 - 17:29,Cashier,47.08,8,5.88,8,5.88,8,5.88,1.0,1.0
,,,28,17:30 - 17:44,Cashier,28.81,8,3.6,8,3.6,8,3.6,1.0,1.0
,,,28,17:45 - 17:59,Cashier,61.6,11,5.6,11,5.6,11,5.6,1.0,1.0
,,,28,18:00 - 18:14,Cashier,19.5,2,9.75,2,9.75,2,9.75,1.0,1.0
,,,28,---,---,3386.46,497,6.81,493,6.87,497,6.81,0.99,0.99
,,2,---,---,---,54840.23,8300,6.61,8266,6.63,8300,6.61,1.0,1.0
,2022,---,---,---,---,54840.23,8300,6.61,8266,6.63,8300,6.61,1.0,1.0
UW Dining,---,---,---,---,---,54840.23,8300,6.61,8266,6.63,8300,6.61,1.0,1.0
Grand Total,---,---,---,---,---,54840.23,8300,6.61,8266,6.63,8300,6.61,1.0,1.0
